
[run] BASELINE (no smoothing)
      C:\Python314\python.exe C:\Users\steven\.claude\skills\inventory-forecaster-cc\scripts\inventory_forecaster.py --customer WAL MART STORES --dry-run --out C:\Users\steven\.claude\skills\inventory-forecaster-cc\backtest_vp_q2_base.json

==================================================================
  Inventory Forecaster — Pets+People
==================================================================
  Manual projection columns: 04_19_W1 → 10_11_W26

[1/4] Pulling projections from Quickbase ...
      166 records retrieved

[2/4] Pulling master pack + Season from Styles ...
      166 master pack records loaded (0 with Season tag)

[3/4] Running forecasts ...
      Mstyle-family index: 158 mstyles with active siblings
      Customer-baseline  : 1 customers  (global median wk-rate: 33.7)
      166 forecasts complete in 0.0s
      Croston's: 65  Heuristic: 6  Inactive: 9  New/Relaunch: 7  OTB (zero): 2  Seasonal Baseline: 62  Sparse Intermittent: 15  Bi-weekly enforced: 0  Alerts (>5%): 140
      Saved → C:\Users\steven\.claude\skills\inventory-forecaster-cc\backtest_vp_q2_base.json
      Open viewer: python scripts/viewer.py --results backtest_vp_q2_base.json

[DRY RUN] Skipping write-back.

==================================================================
  COMPLETE  |  166 records  |  Total 26w demand: 2,977,704
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF22317              24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0      12  +20.0% 
  Man 23011-FF22317              15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15      15
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF23346             192    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       7  +26.2% 
  Man 23011-FF23346              10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10      10
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF25556              24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0      12  +140.0% 
  Man 23011-FF25556               5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5       5
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF25667              24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24      24  +380.0% 
  Man 23011-FF25667               5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5       5
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF25670              24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24      24  +380.0% 
  Man 23011-FF25670               5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5       5
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF25689             240    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       9  +84.6% 
  Man 23011-FF25689               5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5       5
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF25895               0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF25895              12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12      12
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF27687               0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF27687              10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10      10
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF27997              10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10      10  +60.0% 
  Man 23011-FF27997              25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25      25
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF28402               0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +0.0% 
  Man 23011-FF28402               0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF28429               0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF28429               5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5       5
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF28457             384    0  600    0  600    0  600    0  600    0  600    0  600    0  600    0  600    0  600    0  600    0  600    0  600    0     292  +59.7% 
  Man 23011-FF28457               0  190  190  190  190  190  190  190  190  190  190  190  190  190  190  190  190  190  190  190  190  190  190  190  190  190     183
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF28459             276  288  288  288  276  276  276  420  456  444  324  384  480  564  516  348  396  324  312  312  372  300  456  336  324  336     360  +44.2% 
  Man 23011-FF28459             250  250  250  250  250  250  250  250  250  250  250  250  250  250  250  250  250  250  250  250  250  250  250  250  250  250     250
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF29220              12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12      12  +52.0% 
  Man 23011-FF29220              25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25      25
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF29319              42    0   60    0   60    0   60    0   60    0   60    0   60    0   60    0   60    0   60    0   60    0   60    0   60    0      29  +2.3% 
  Man 23011-FF29319              30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30      30
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF29833              24    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0      23  +15.4% 
  Man 23011-FF29833              20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20      20
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF29834              48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48      48  +6.7% 
  Man 23011-FF29834              45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45      45
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF30114              12    0   12    0   12    0   12    0   12    0   12    0   12    0   12    0   12    0   12    0   12    0   12    0   12    0       6  +60.0% 
  Man 23011-FF30114              15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15      15
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF30361               0    0    0    0    0    0    0    0    0   24    0    0    0    0    0    0    0    0   24    0    0    0    0    0    0    0       2  +63.1% 
  Man 23011-FF30361               5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5       5
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF30363              24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24      24  +380.0% 
  Man 23011-FF30363               5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5       5
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF30364              24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0      12  +140.0% 
  Man 23011-FF30364               5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5       5
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF30426               6    6    6    6    6    6    6    6    6    6    6    6    6    6    6    6    6    6    6    6    6    6    6    6    6    6       6  +95.0% 
  Man 23011-FF30426               5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    0    0    0    0    0    0    0    0    0    0       3
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF30755             180    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       7  +84.6% 
  Man 23011-FF30755              45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45   45      45
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF30880             120  132  120  108  108  108   84   72   96   72   72   72   72   84   84   96   96  120  120  132  120   84  120   96   72  108      99  +23.5% 
  Man 23011-FF30880              80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80      80
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF31032              48   48   48   48   48   36   36   36   48   48   48   48   60   60   48   36   36   36   48   48   60   48   84   84   48   84      51  +45.1% 
  Man 23011-FF31032              35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35   35      35
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF31075             120  108  108  108  120  132  108  120  120  108  132  132  144  180  156  156  168  168  228  144  192  144  216  240  264  264     157  +65.2% 
  Man 23011-FF31075              95   95   95   95   95   95   95   95   95   95   95   95   95   95   95   95   95   95   95   95   95   95   95   95   95   95      95
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF31076              36    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0      24  +5.8% 
  Man 23011-FF31076              25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25      25
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF31287              16    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0      12  +49.2% 
  Man 23011-FF31287              23   23   23   23   23   23   23   23   23   23   23   23   23   23   23   23   23   23   23   23   23   23   23   23   23   23      23
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF31289              30    0   42    0   42    0   42    0   42    0   42    0   42    0   42    0   42    0   42    0   42    0   42    0   42    0      21  +58.9% 
  Man 23011-FF31289              50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50      50
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF31481              24   24   24   24   24   24   24   24   24   24   24   24   24   24   36   24   24   24   24   24   24   24   24   24   24   24      24  +22.3% 
  Man 23011-FF31481              20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20      20
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF31605             228    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       9  +55.3% 
  Man 23011-FF31605              15   15   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20      20
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF31606             432    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0      17  +38.3% 
  Man 23011-FF31606              50   50   50   50   50   50   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20      27
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF31607             300    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0      12  +23.1% 
  Man 23011-FF31607              15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15      15
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF31608              60   60   60   60   72   72   72   72   72   72   72   72   72   72   72   84   96  120  180  168   72   72  132   96   96   72      85  +11.0% 
  Man 23011-FF31608             100  100  100  100  100  100   70   70   70   70   70   70   70   70   70   70   70   70   70   70   70   70   70   70   70   70      77
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF32148              96  108  120  108  120  144   96   72   72   84   72   84   72   84   96  108  120  108  120   96  108   84  144   84  120   72     100  +53.4% 
  Man 23011-FF32148              65   65   65   65   65   65   65   65   65   65   65   65   65   65   65   65   65   65   65   65   65   65   65   65   65   65      65
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF32149             168    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       6  +35.4% 
  Man 23011-FF32149              10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10      10
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF32363              80    0  130    0  130    0  130    0  130    0  130    0  130    0  130    0  130    0  130    0  130    0  130    0  130    0      63  +39.9% 
  Man 23011-FF32363             105  105  105  105  105  105  105  105  105  105  105  105  105  105  105  105  105  105  105  105  105  105  105  105  105  105     105
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF32364              30    0    0   60    0    0   60    0    0   60    0    0   60    0    0   60    0    0   60    0    0   60    0    0   60    0      20  +34.6% 
  Man 23011-FF32364              30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30      30
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF32824               0    0    0   24    0    0   24    0    0   24    0    0   24    0    0   24    0    0   24    0    0   24    0    0   24    0       7  +75.4% 
  Man 23011-FF32824              30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30      30
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF32840              28   28   28   28   28   28   24   28   24   24   24   28   28   28   28   24   24   24   28   24   24   24   28   28   24   28      26  +6.0% 
  Man 23011-FF32840              28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28      28
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF34936             501  339  405  339  339  366  540  315  276  348  537  327  300  336  465  309  354  417  372  318  414  387  336  357  411  483     380  +13.7% 
  Man 23011-FF34936             325  358  358  358  358  286  286  286  286  286  358  358  358  358  376  376  376  376  301  301  301  301  301  358  358  358     335
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF34937             675  600  651  585  642  576  606  648  762  624  711  570  648  702  726  636  819  591  765  597  861  786  678  636  690  693     672  +12.7% 
  Man 23011-FF34937             580  638  638  638  638  510  510  510  510  510  638  638  638  638  670  670  670  670  536  536  536  536  536  638  638  638     596
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF34938            2012 2684 2104 2140 2040 2912 1920 2084 2424 2436 2400 2176 2600 2220 2372 2252 2344 2452 2396 2592 2764 2016 2612 2452 2532 2804   2,375  +0.4% 
  Man 23011-FF34938            2300 2530 2530 2530 2530 2024 2024 2024 2024 2024 2530 2530 2530 2530 2657 2657 2657 2657 2126 2126 2126 2126 2126 2530 2530 2530   2,366
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF35059            5088 4947 6516 5079 5925 6405 5100 6321 5751 5706 5814 8013 5286 6036 7848 5790 7641 5703 8694 7203 8844 5481 6597 6702 6402 7128   6,385  +5.2% 
  Man 23011-FF35059            5900 6490 6490 6490 6490 5192 5192 5192 5192 5192 6490 6490 6490 6490 6815 6815 6815 6815 5452 5452 5452 5452 5452 6488 6488 6488   6,068
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF38640            4368 4368 4368 4368 4368 4368 4368 4272 3720 4188 6816 5472 6024 3792 3228 3768 4368 3360 3624 3516 3144 3144 3132 3180 3276 3216   4,070  +53.6% 
  Man 23011-FF38640               0    0 9500 9500 9500 9500 9500 9500 9500 9500 9500 9500 9500 9500 9500 9500 9500 9500 9500 9500 9500 9500 9500 9500 9500 9500   8,769
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF38641            1080 1080 1080 1080 1080 1080 1080 1056  888 1092 2100 1536 1536  936  816  864 1068  816  948  876  816  732  732  732  732  720   1,021  +65.6% 
  Man 23011-FF38641               0 2500 2500 2500 2500 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200   2,969
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF38642            2868 2868 2868 2868 2868 2868 2868 2760 2136 2604 5112 3744 3168 2460 2244 2664 3300 2676 3324 2496 2916 2952 2592 2532 2544 2400   2,873  +9.1% 
  Man 23011-FF38642               0    0 5000 5000 5000 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200 3200   3,162
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF4577                0    0    0    0    0    0    0    0    0    0   48    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       2  +63.1% 
  Man 23011-FF4577                5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5    5       5
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF4771COS           450  432  462  480  444  486  636  432  384  600  546  588  504  504  498  504  444  462  486  498  480  438  444  426  456  450     482  +1.5% 
  Man 23011-FF4771COS           500  506  506  506  506  430  430  430  430  430  581  581  581  581  482  482  482  482  449  449  449  449  449  519  519  519     490
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF4775COS          4584 4470 4674 5472 4458 5418 6492 4818 4122 6252 5676 5460 4890 4788 4800 5604 4908 5088 5346 5532 5568 5664 4968 4812 4578 4986   5,132  +4.7% 
  Man 23011-FF4775COS          5500 5567 5567 5567 5567 4732 4732 4732 4732 4732 6388 6388 6388 6388 5302 5302 5302 5302 4941 4941 4941 4941 4941 5715 5715 5715   5,386
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF4776               48   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42   42      42  +40.8% 
  Man 23011-FF4776               30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30      30
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF4849COS           798  762  804  792  756  828  996  756  654  984  942  912  852  816  756  816  750  780  864  858  834  846  798  834  870  810     826  +6.3% 
  Man 23011-FF4849COS           900  911  911  911  911  774  774  774  774  774 1045 1045 1045 1045  867  867  867  867  808  808  808  808  808  935  935  935     881
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF4934               48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48      48  +20.0% 
  Man 23011-FF4934               40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40   40      40
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF4935               24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0   24    0      12  +40.0% 
  Man 23011-FF4935               20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20      20
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF5777               48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48   48      48  +4.0% 
  Man 23011-FF5777               50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50   50      50
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF5807COS           450  450  474  564  450  456  570  438  390  522  546  582  534  504  480  504  456  498  540  558  570  546  528  528  582  540     510  +4.2% 
  Man 23011-FF5807COS           500  506  506  506  506  430  430  430  430  430  581  581  581  581  482  482  482  482  449  449  449  449  449  519  519  519     490
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF5952              144  144  168  168  168  192  168  168  168  168  144  144  144  144  144  144  144  144  144  144  168  144  168  144  144  144     154  +92.7% 
  Man 23011-FF5952               80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80      80
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF6553               60   60   60   60   60   60   48   60   54   60   54   66   54   66   60   78   60   66   84   72   96   54   48   42   42   48      60  +24.4% 
  Man 23011-FF6553               80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80   80      80
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF6554                6    0    0    6    0    0    6    0    0    6    0    0    6    0    0    6    0    0    6    0    0    6    0    0    6    0       2  +30.8% 
  Man 23011-FF6554                3    3    3    3    3    3    3    3    3    3    3    3    3    3    3    3    3    3    3    3    3    3    3    3    3    3       3
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF7112              696  666  684  690 1002  714  654  840  894  864 1008 1014  918  858  804 1038  924 1044 1008  912 1350  738  720 1254  978 1002     895  +12.1% 
  Man 23011-FF7112              688  756  834  815  799  849  771  746  841  704  807  872  791  853  810  766  905  828  741  804  732  859  796  807  790  790     798
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF7120             1164    0 1794    0 1794    0 1794    0 1794    0 1794    0 1794    0 1794    0 1794    0 1794    0 1794    0 1794    0 1794    0     873  +9.9% 
  Man 23011-FF7120              955  960  963 1010 1087  904  937  973 1029  859  992  920  973 1014 1004 1080  975  998  831  952 1034  911  968 1036 1019  790     968
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF7210               24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24   24      24  +4.0% 
  Man 23011-FF7210               25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25      25
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF7215                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF7215               20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20      20
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF7216               24    0   36    0   36    0   36    0   36    0   36    0   36    0   36    0   36    0   36    0   36    0   36    0   36    0      18  +29.8% 
  Man 23011-FF7216               25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25   25      25
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF7217               24   24   24   24   24   36   36   36   36   36   36   36   36   24   24   36   36   36   24   36   24   24   24   36   24   24      30  +50.0% 
  Man 23011-FF7217               20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20   20      20
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF7218               12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12   12      12  +20.0% 
  Man 23011-FF7218               10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10      10
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF7221                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF7221               30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30      30
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF7228               36    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0   48    0      24  +21.5% 
  Man 23011-FF7228               30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30      30
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF7258COS          3822 3768 3762 4386 3828 4428 5628 4074 3408 4998 4884 5154 4200 4110 4608 4776 4182 4308 4338 4272 4188 4218 4164 4068 3984 4200   4,298  +0.3% 
  Man 23011-FF7258COS          4400 4454 4454 4454 4454 3786 3786 3786 3786 3786 5111 5111 5111 5111 4242 4242 4242 4242 3953 3953 3953 3953 3953 4572 4572 4572   4,309
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF7261              126  114  108   90   90  102   84  126  138  132   78   72   78  120  126  132  132  126   78   78  114   84   96   84   90  102     104  +246.2% 
  Man 23011-FF7261               30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30   30      30
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF7263               12    0   12    0   12    0   12    0   12    0   12    0   12    0   12    0   12    0   12    0   12    0   12    0   12    0       6  +40.0% 
  Man 23011-FF7263               10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10   10      10
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF7266COS          3672 3552 3510 4128 3408 3882 4644 3522 3036 4236 4182 4194 3786 3762 4080 4392 3726 4044 3912 3876 4122 4152 4116 4002 3834 4068   3,917  +5.3% 
  Man 23011-FF7266COS          3800 3846 3846 3846 3846 3269 3269 3269 3269 3269 4413 4413 4413 4413 3663 3663 3663 3663 3414 3414 3414 3414 3414 3949 3949 3949   3,721
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF7267COS          1818 1740 1710 2082 1662 1806 2208 1734 1410 1770 1980 1962 1842 1818 1890 2004 1614 1782 1830 1848 1890 1914 1896 1932 1992 2004   1,851  +18.2% 
  Man 23011-FF7267COS          1600 1619 1619 1619 1619 1376 1376 1376 1376 1376 1858 1858 1858 1858 1542 1542 1542 1542 1437 1437 1437 1437 1437 1662 1662 1662   1,566
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF7372              468  420  546  492  492  546  438  576  480  606  624  576  540  576  846  612  546  564  528  486  678  474  654  492  552  492     550  +18.2% 
  Man 23011-FF7372              475  481  481  481  481  409  409  409  409  409  552  552  552  552  458  458  458  458  427  427  427  427  427  494  494  494     465
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8256                0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       0  +100.0% 
  Man 23011-FF8256               15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15      15
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8258              198    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0       8  +49.2% 
  Man 23011-FF8258               15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15   15      15
  -------------------------------------------------------------------------------------------------------------------------------------------------
  AI  23011-FF8298               36    0   36    0   36    0   36    0   36    0   36    0   36    0   36    0   36    0   36    0   36    0   36    0   36    0      18  +35.7% 
  Man 23011-FF8298               28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28   28      28
  -------------------------------------------------------------------------------------------------------------------------------------------------
